filename,title,author_id
00023379.txt,The music room,6261
00023380.txt,The blue mirage,6262
00023381.txt,Sins of the flesh,6263
00023382.txt,Lily and the major,6264
00023383.txt,Afterlife,6265
00023384.txt,The last Confederate,6266
00023385.txt,Only begotten daughter,6267
00023386.txt,Rules of engagement,6268
00023387.txt,Devil in a blue dress,6269
00023388.txt,Trophies and dead things,6270
00023389.txt,The Things They Carried,6271
00023390.txt,The Quincunx,6272
00023391.txt,Burn marks,6273
00023392.txt,The predators,6274
00023393.txt,The gates of Thorbardin,6275
00023394.txt,Probable cause,6276
00023395.txt,Folly's bride,6277
00023396.txt,Fortune's bride,6278
00023397.txt,Gallant bride,6279
00023398.txt,Yankee bride/Rebel bride,6280
00023399.txt,A bed by the window,6281
00023400.txt,Copp in the dark,6282
00023401.txt,Ghost of the sun,6283
00023402.txt,Daughter of grace,6284
00023403.txt,My father's world,6285
00023404.txt,Bum steer,6286
00023405.txt,The gift of Asher Lev,6287
00023406.txt,Tycoon,6288
00023407.txt,Jackpot,6289
00023408.txt,The fourth K,6290
00023409.txt,Vineland,6291
00023410.txt,Separate cases,6292
00023411.txt,Sunrunner's fire,6293
00023412.txt,Second contact,6294
00023413.txt,The witching hour,6295
00023414.txt,Stone heart,6296
00023415.txt,In pursuit of the green lion,6297
00023416.txt,Indecent behavior,6298
00023417.txt,Pacific edge,6299
00023418.txt,Hero,6300
00023419.txt,His little women,6301
00023420.txt,Deception,6302
00023421.txt,The hollow earth,6303
00023422.txt,Mindsword's story,6304
00023423.txt,The halfling's gem,6305
00023424.txt,Rules of prey,6306
00023425.txt,Shadow prey,6307
00023426.txt,At ease with the dead,6308
00023427.txt,To the birdhouse,6309
00023428.txt,Gulliver's fugitives,6310
00023429.txt,Memories of midnight,6311
00023431.txt,Slam,6312
00023432.txt,The caesar clue,6313
00023433.txt,Tanis: the shadow years,6314
00023434.txt,The fall of Hyperion,6315
00023435.txt,Larkspur,6316
00023436.txt,New Orleans mourning,6317
00023437.txt,Forced entry,6318
00023438.txt,Secret anniversaries,6319
00023439.txt,Kill the messenger,6320
00023440.txt,Message from Nam,6321
00023441.txt,One night to remember,6322
00023442.txt,Mystery,6323
00023443.txt,Jerusalem interlude,6324
00023444.txt,The animal wife,6325
00023445.txt,Riverwind the plainsman,6326
00023446.txt,The stone veil,6327
00023447.txt,Rules of the road,6328
00023448.txt,Rabbit at rest,6329
00023449.txt,Blossom,6330
00023450.txt,Hocus pocus,6331
00023451.txt,Dragon wing,6332
00023452.txt,Elven star,6333
00023453.txt,Exit wounds,6334
00023454.txt,Drowned hopes,6335
00023455.txt,A death before dying,6336
00023456.txt,Sweet: sweet poison,6337
00023457.txt,Galen beknighted,6338
00023458.txt,Stone of farewell,6339
00023459.txt,Castleview,6340
00023460.txt,Pandora by Holly Hollander,6341
00023461.txt,Queen of the summer stars,6342
00023462.txt,A gift upon the shore,6343
00023463.txt,Through the arc of the rain forest,6344
00023464.txt,Renny's daughter,6345
00023465.txt,The lute player,6346
00023466.txt,Round the bend,6347
00023467.txt,The masters,6348
00023468.txt,The tiger in the smoke,6349
00023469.txt,The dark moment,6350
00023470.txt,A buyer's market,6351
00023471.txt,Men at arms,6352
00023472.txt,Childhood's end,6353
00023473.txt,The Whiteoak brothers,6354
00023474.txt,The heart of the family,6355
00023475.txt,Cotillion,6356
00023476.txt,Lord of the flies,6357
00023477.txt,Bless this house,6358
00023478.txt,Sunset and evening star,6359
00023479.txt,The magicians,6360
00023480.txt,Homer's daughter,6361
00023481.txt,The breaking wave,6362
00023482.txt,Island in the sun,6363
00023483.txt,Pincher Martin,6364
00023484.txt,The last of the wine,6365
00023485.txt,The fountain overflows,6366
00023486.txt,Anglo-Saxon attitudes,6367
00023487.txt,The black cloud,6368
00023488.txt,A cup of tea for Mr. Thorgill,6369
00023489.txt,The sandcastle,6370
00023490.txt,The ordeal of Gilbert Pinfold,6371
00023491.txt,South by Java Head,6372
00023492.txt,Singing in the shrouds,6373
00023493.txt,The middle age of Mrs. Eliot,6374
00023494.txt,The vodi,6375
00023495.txt,The rape of the fair country,6376
00023496.txt,The watch that ends the night,6377
00023497.txt,The lantern bearers,6378
00023498.txt,The dean's watch,6379
00023499.txt,Mistress of Mellyn,6380
00023500.txt,Trustee from the toolroom,6381
00023501.txt,Imperial Caesar,6382
00023503.txt,Stephen Morris,6383
00023504.txt,In a summer season,6384
00023505.txt,The last Plantagenets,6385
00023506.txt,The spy who loved me,6386
00023507.txt,Island,6387
00023508.txt,The golden notebook,6388
00023509.txt,The collector,6389
00023510.txt,Our mother's house,6390
00023511.txt,Smith and Jones,6391
00023512.txt,The seed and the sower,6392
00023513.txt,The scorching wind,6393
00023514.txt,Corridors of power,6394
00023515.txt,The flight of the Phoenix,6395
00023516.txt,The mind readers,6396
00023517.txt,The flight of the falcon,6397
00023518.txt,Frederica,6398
00023519.txt,The mule on the minaret,6399
00023520.txt,The time of the angels,6400
00023521.txt,The mask of Apollo,6401
00023522.txt,The birds fall down,6402
00023523.txt,Katie Mulholland,6403
00023524.txt,Unnatural causes,6404
00023525.txt,The mimic men,6405
00023526.txt,No laughing matter,6406
00023527.txt,2001: a space odyssey,6407
00023528.txt,A change of skin,6408
00023529.txt,The first circle,6409
00023530.txt,The lotus caves,6410
00023531.txt,The house on the strand,6411
00023532.txt,The four-gated city,6412
00023533.txt,Puppet on a chain,6413
00023534.txt,God is an Englishman,6414
00023535.txt,Last things,6415
00023536.txt,The driver's seat,6416
00023537.txt,The vivisector,6417
00023538.txt,The dwelling place,6418
00023539.txt,The day of the jackal,6419
00023540.txt,We speak no treason,6420
00023541.txt,Bear Island,6421
00023542.txt,Watership Down,6422
00023543.txt,The miracle at St. Bruno's,6423
00023544.txt,In my father's den,6424
00023545.txt,Elephants can remember,6425
00023546.txt,The Persian boy,6426
00023547.txt,Strangers in company,6427
00023548.txt,The wooden shepherdess,6428
00023549.txt,The king's grey mare,6429
00023550.txt,Total eclipse,6430
00023551.txt,The return of Moriarty,6431
00023552.txt,Cashelmara,6432
00023553.txt,How many miles to Babylon?,6433
00023554.txt,My Lord John,6434
00023555.txt,The world from rough stones,6435
00023556.txt,Guerrillas,6436
00023557.txt,Shake hands forever,6437
00023558.txt,Lady oracle,6438
00023559.txt,Coming through slaughter,6439
00023560.txt,No holly for Miss Quinn,6440
00023561.txt,Shall we tell the President?,6441
00023562.txt,Daniel Martin,6442
00023563.txt,Death of an expert witness,6443
00023564.txt,The book of Merlyn,6444
00023565.txt,Gold by Gemini,6445
00023566.txt,The eagle and the raven,6446
00023567.txt,Sons of fortune,6447
00023568.txt,A sleeping life,6448
00023569.txt,The song of the siren,6449
00023570.txt,The joys of motherhood,6450
00023571.txt,Burger's daughter,6451
00023572.txt,A bend in the river,6452
00023573.txt,The girl in a swing,6453
00023574.txt,Kane & Abel,6454
00023575.txt,Earthly powers,6455
00023576.txt,The middle ground,6456
00023577.txt,The book of Ebenezer Le Page,6457
00023578.txt,July's people,6458
00023579.txt,Saint Peter's Fair,6459
00023580.txt,The white hotel,6460
00023581.txt,Helliconia spring,6461
00023582.txt,King hereafter,6462
00023583.txt,Saigon,6463
00023584.txt,The false Inspector Dew,6464
00023585.txt,Helliconia summer,6465
00023586.txt,The case of the missing Bronte,6466
00023587.txt,Voice of the heart,6467
00023588.txt,Cal,6468
00023589.txt,First among equals,6469
00023590.txt,Hotel du Lac,6470
00023591.txt,The pilgrim of hate,6471
00023592.txt,The life and loves of a 'she-devil',6472
00023593.txt,Hold the dream,6473
00023594.txt,Family and friends,6474
00023595.txt,A maggot,6475
00023596.txt,The burning shore,6476
00023597.txt,The progress of love,6477
00023598.txt,When breaks the dawn,6478
00023599.txt,An academic question,6479
00023600.txt,Savages,6480
00023601.txt,Wideacre,6481
00023602.txt,The shell seekers,6482
00023603.txt,Sarum,6483
00023604.txt,Cat's eye,6484
00023605.txt,Wildtrack,6485
00023606.txt,The veiled one,6486
00023607.txt,The rich shall inherit,6487
00023608.txt,Silver wedding,6488
00023609.txt,Pillars of the earth,6489
00023610.txt,Memoirs of a dance-hall romeo,6490
00023611.txt,Death of a Hussy,6491
00023612.txt,Lady boss,6492
00023613.txt,Meridon,6493
00023614.txt,Immaculate deception,6494
00023615.txt,Private lies,6495
00023616.txt,Senator Love,6496
00023617.txt,A woman of the iron people,6497
00023618.txt,Imajica,6498
00023619.txt,The strange death of Mistress Coffin,6499
00023620.txt,Wartime lies,6500
00023621.txt,Slow motion riot,6501
00023622.txt,The paper grail,6502
00023623.txt,Kelly Blue,6503
00023624.txt,The revolution of little girls,6504
00023625.txt,Eagles at war,6505
00023626.txt,Remember,6506
00023627.txt,The druid of Shannara,6507
00023628.txt,Joe,6508
00023629.txt,Breath of scandal,6509
00023630.txt,The phoenix guards,6510
00023631.txt,Wet work,6511
00023632.txt,The maestro,6512
00023633.txt,Ivory Joe,6513
00023634.txt,Body guard,6514
00023635.txt,Raid on Truman,6515
00023636.txt,Lives of value,6516
00023637.txt,Stolen away,6517
00023638.txt,Pinocchio in Venice,6518
00023639.txt,Prized possessions,6519
00023640.txt,Body of evidence,6520
00023641.txt,Blood marks,6521
00023642.txt,Dead on the island,6522
00023643.txt,Hard tack,6523
00023644.txt,I'll be there,6524
00023645.txt,The end-of-everything man,6525
00023646.txt,Hard news,6526
00023647.txt,Mao II,6527
00023648.txt,A woman betrayed,6528
00023649.txt,Rumor has it,6529
00023650.txt,Young Bleys,6530
00023651.txt,A penny for the old guy,6531
00023652.txt,Rogue wave,6532
00023653.txt,Isaac and his devils,6533
00023654.txt,Killer diller,6534
00023655.txt,The MacGuffin,6535
00023656.txt,Yellow dog party,6536
00023657.txt,Deadstick,6537
00023658.txt,Meridian 144,6538
00023659.txt,The Moscow Club,6539
00023660.txt,Murder by tradition,6540
00023661.txt,Musical chairs,6541
00023662.txt,Jernigan,6542
00023663.txt,A cure for dreams,6543
00023664.txt,The difference engine,6544
00023665.txt,H is for homicide,6545
00023666.txt,The Old Contemptibles,6546
00023667.txt,Shot,6547
00023668.txt,Mariette in ecstasy,6548
00023669.txt,The Christie caper,6549
00023670.txt,What's eating Gilbert Grape?,6550
00023671.txt,Native tongue,6551
00023672.txt,Old dogs and children,6552
00023673.txt,Typical American,6553
00023674.txt,Seize the sky,6554
00023675.txt,The Cooter farm,6555
00023676.txt,The dragon reborn,6556
00023677.txt,The melting clock,6557
00023678.txt,WLT: a radio romance,6558
00023679.txt,Looker,6559
00023680.txt,Needful things,6560
00023681.txt,The waste lands,6561
00023682.txt,By the sword,6562
00023683.txt,Winds of fate,6563
00023684.txt,Dogtown,6564
00023685.txt,The paradise war,6565
00023686.txt,Maximum Bob,6566
00023687.txt,Bloodfire,6567
00023688.txt,An owl too many,6568
00023689.txt,Navy woman,6569
00023690.txt,A change of luck,6570
00023691.txt,Cape Cod,6571
00023692.txt,Eyes of the hammer,6572
00023693.txt,All the Weyrs of Pern,6573
00023694.txt,Generation warriors,6574
00023695.txt,The sorceress and the cygnet,6575
00023696.txt,The deadliest option,6576
00023697.txt,The magic of Recluce,6577
00023698.txt,The covenant of the flame,6578
00023699.txt,The final curtain,6579
00023700.txt,The wounded Yankee,6580
00023701.txt,Where echoes live,6581
00023702.txt,Apparent wind,6582
00023703.txt,The spyglass tree,6583
00023704.txt,Margaret in Hollywood,6584
00023705.txt,The body in the bouillon,6585
00023706.txt,The body in the kelp,6586
00023707.txt,Extreme measures,6587
00023708.txt,Pastime,6588
00023709.txt,The night the white deer died,6589
00023710.txt,Gospel hour,6590
00023711.txt,Shadow bride,6591
00023712.txt,The weight of winter,6592
00023713.txt,Copp on ice,6593
00023714.txt,He: she: and it,6594
00023715.txt,Lila,6595
00023716.txt,All-Bright Court,6596
00023717.txt,Death in Uptown,6597
00023718.txt,The last Pendragon,6598
00023719.txt,The Tokaido road,6599
00023720.txt,Flicker,6600
00023721.txt,When all the world was young,6601
00023722.txt,Eyes of prey,6602
00023723.txt,The empress file,6603
00023724.txt,Los gusanos,6604
00023725.txt,Roman blood,6605
00023726.txt,Nothing sacred,6606
00023727.txt,Beyond deserving,6607
00023728.txt,Strange fits of passion,6608
00023729.txt,Outer banks,6609
00023730.txt,A thousand acres,6610
00023731.txt,Bad to the bone,6611
00023732.txt,The best revenge,6612
00023733.txt,Deadly rich,6613
00023734.txt,Stations of the tide,6614
00023735.txt,The Kitchen God's wife,6615
00023736.txt,Black for remembrance,6616
00023737.txt,Women of the silk,6617
00023738.txt,Saint maybe,6618
00023739.txt,The other side of death,6619
00023740.txt,Ecce and old earth,6620
00023741.txt,The heirs of Columbus,6621
00023742.txt,Except for the bones,6622
00023743.txt,Days of atonement,6623
00023744.txt,A bridge of years,6624
00023745.txt,Daughter of the Red Deer,6625
00023746.txt,The dreaming,6626
00023747.txt,Mairelon the magician,6627
00023748.txt,Heir to the empire,6628
00023749.txt,A cat of a different color,6629
00023750.txt,The housewife blues,6630
00023751.txt,Leftover dreams,6631
00023752.txt,The sweet hereafter,6632
00023753.txt,Mars,6633
00023754.txt,The trikon deception,6634
00023755.txt,To save the sun,6635
00023756.txt,Fashion show: or: The adventures of Bingo Marsh,6636
00023757.txt,The elf queen of Shannara,6637
00023758.txt,French silk,6638
00023759.txt,Florian's Gate,6639
00023760.txt,The Amber Room,6640
00023761.txt,Leaving Cold Sassy,6641
00023762.txt,The uncle from Rome,6642
00023763.txt,Femmes fatal,6643
00023764.txt,Lost boys,6644
00023765.txt,The memory of earth,6645
00023766.txt,Xenocide,6646
00023767.txt,Star trek: best destiny,6647
00023768.txt,Mind tryst,6648
00023769.txt,Keeper of the light,6649
00023770.txt,A drink of deadly wine,6650
00023771.txt,The warriors of God,6651
00023772.txt,The sum of all fears,6652
00023773.txt,The black echo,6653
00023774.txt,Cattle drive to Dodge,6654
00023775.txt,The loop,6655
00023776.txt,The big hype,6656
00023777.txt,All that remains,6657
00023778.txt,Pressure point,6658
00023779.txt,Lullaby Town,6659
00023780.txt,Booked for a hanging,6660
00023781.txt,Gator kill,6661
00023782.txt,The Texas capitol murders,6662
00023783.txt,Hard luck,6663
00023784.txt,The Stork Club,6664
00023785.txt,The dragon at war,6665
00023786.txt,The dragon on the border,6666
00023787.txt,The living,6667
00023788.txt,The brothers K,6668
00023789.txt,Running mates,6669
00023790.txt,Net of jewels,6670
00023791.txt,And do remember me,6671
00023792.txt,Shaman,6672
00023793.txt,Such devoted sisters,6673
00023794.txt,Jumper,6674
00023795.txt,The missing sixth,6675
00023796.txt,The end of the pier,6676
00023797.txt,Worlds enough and time,6677
00023798.txt,My sister the moon,6678
00023799.txt,The heat of Ramadan,6679
00023800.txt,Painted ladies,6680
00023801.txt,The last Studebaker,6681
00023802.txt,Death by the light of the moon,6682
00023803.txt,Ripley under water,6683
00023804.txt,Telling lies,6684
00023805.txt,The shadow rising,6685
00023806.txt,Just cause,6686
00023807.txt,Foxglove,6687
00023808.txt,The day the rabbi resigned,6688
00023809.txt,The last Virginia gentleman,6689
00023810.txt,Dolores Claiborne,6690
00023811.txt,Flowers from the storm,6691
00023812.txt,Where do you stop?,6692
00023813.txt,Scruples two,6693
00023814.txt,A case of curiosities,6694
00023815.txt,She's come undone,6695
00023816.txt,The famous DAR murder mystery,6696
00023817.txt,The silver hand,6697
00023818.txt,Rum punch,6698
00023819.txt,Blue bayou,6699
00023820.txt,Mr. Stupid goes to Washington,6700
00023821.txt,Crisis on Doona,6701
00023822.txt,Crystal line,6702
00023823.txt,Damia,6703
00023824.txt,The ship who searched,6704
